,reviewer,paper_id,decision,review
3441,José Javier Sastre,28809,Accepted,Valuable addition to the literature.
3442,Scott D. Gelfand,29001,Accepted,Excellent methodology and analysis.
3443,Scott D. Gelfand,203,Accepted,Excellent methodology and analysis.
3444,John E. Dahlberg,583,Accepted,Original and insightful research.
3445,John E. Dahlberg,29032,Accepted,Original and insightful research.
3446,Nancy M. Davidian,237,Rejected,Inadequate data and sample size.
3447,Nancy M. Davidian,28880,Rejected,Inadequate data and sample size.
3448,Daniel Pallarés-Domínguez,179,Accepted,Excellent methodology and analysis.
3449,Daniel Pallarés-Domínguez,388,Accepted,Excellent methodology and analysis.
3450,Daniel Pallarés-Domínguez,267,Accepted,Excellent methodology and analysis.
3451,Daniel Pallarés-Domínguez,255,Accepted,Excellent methodology and analysis.
3452,Emilio Delgado López-Cózar,28720,Accepted,Valuable addition to the literature.
3453,Emilio Delgado López-Cózar,11,Accepted,Valuable addition to the literature.
3454,Ramón A. Feenstra,91,Rejected,Insufficient research design and methodology.
3455,Ramón A. Feenstra,234,Rejected,Insufficient research design and methodology.
3456,Ramón A. Feenstra,541,Rejected,Insufficient research design and methodology.
3457,Ramón A. Feenstra,50,Rejected,Insufficient research design and methodology.
3458,Chao Zuo,187,Accepted,Innovative and thought-provoking.
3459,Chao Zuo,28693,Accepted,Innovative and thought-provoking.
3460,Chao Zuo,94,Accepted,Innovative and thought-provoking.
3461,Haiyan Wang,28977,Rejected,Inadequate data and sample size.
3462,Haiyan Wang,28798,Rejected,Inadequate data and sample size.
3463,Haiyan Wang,28719,Rejected,Inadequate data and sample size.
3464,Haiyan Wang,28920,Rejected,Inadequate data and sample size.
3465,Haiyan Wang,28801,Rejected,Inadequate data and sample size.
3466,Haiyan Wang,134,Rejected,Inadequate data and sample size.
3467,Junwen Zhu,28689,Accepted,Compelling and well-supported conclusions.
3468,Junwen Zhu,28864,Accepted,Compelling and well-supported conclusions.
3469,Weishu Liu 0001,28792,Rejected,Unconvincing or unsupported conclusions.
3470,Iñigo de Miguel Beriain,28803,Accepted,Compelling and well-supported conclusions.
3471,Iñigo de Miguel Beriain,28931,Accepted,Compelling and well-supported conclusions.
3472,Elena Diller,28733,Rejected,Inconsistent or contradictory results.
3473,Elena Diller,28747,Rejected,Inconsistent or contradictory results.
3474,Mohammadamin Erfanmanesh,238,Accepted,Significant and impactful findings.
3475,Mohammadamin Erfanmanesh,28939,Accepted,Significant and impactful findings.
3476,Daniela Glavanicová,28900,Accepted,Solid contribution to the field.
3477,Christoph Lutz,88,Rejected,Unconvincing or unsupported conclusions.
3478,Christoph Lutz,29002,Rejected,Unconvincing or unsupported conclusions.
3479,Christoph Lutz,28911,Rejected,Unconvincing or unsupported conclusions.
3480,Christoph Lutz,28775,Rejected,Unconvincing or unsupported conclusions.
3481,Gardar Arnason,13,Accepted,Valuable addition to the literature.
3482,Gardar Arnason,177,Accepted,Valuable addition to the literature.
3483,Gardar Arnason,28867,Accepted,Valuable addition to the literature.
3484,Janice M. Ballou,200,Accepted,Solid contribution to the field.
3485,Janice M. Ballou,257,Accepted,Solid contribution to the field.
3486,Janice M. Ballou,400,Accepted,Solid contribution to the field.
3487,Sandra L. Titus,34,Rejected,Weak argument and analysis.
3488,Sandra L. Titus,28715,Rejected,Weak argument and analysis.
3489,Sandra L. Titus,405,Rejected,Weak argument and analysis.
3490,Sandra L. Titus,459,Rejected,Weak argument and analysis.
3491,Sandra L. Titus,29037,Rejected,Weak argument and analysis.
3492,Sandra L. Titus,28959,Rejected,Weak argument and analysis.
3493,Sandra L. Titus,301,Rejected,Weak argument and analysis.
3494,Sandra L. Titus,28865,Rejected,Weak argument and analysis.
3495,Kristin Berry,29076,Rejected,Fundamental flaws in the study design.
3496,Kristin Berry,169,Rejected,Fundamental flaws in the study design.
3497,Brice Laurent,28826,Accepted,Innovative and thought-provoking.
3498,Brice Laurent,28812,Accepted,Innovative and thought-provoking.
3499,Maru Mormina,198,Rejected,Inconsistent or contradictory results.
3500,Maru Mormina,29026,Rejected,Inconsistent or contradictory results.
3501,Maru Mormina,29024,Rejected,Inconsistent or contradictory results.
3502,Maru Mormina,28958,Rejected,Inconsistent or contradictory results.
3503,Christos Makridis,28893,Accepted,Excellent methodology and analysis.
3504,Aamir Raoof Memon,374,Accepted,Well-structured and coherent argument.
3505,Aamir Raoof Memon,28881,Accepted,Well-structured and coherent argument.
3506,Martina Mavrinac,176,Accepted,Innovative and thought-provoking.
3507,Martina Mavrinac,489,Accepted,Innovative and thought-provoking.
3508,Flordeliz Bugarin,28758,Rejected,Fundamental flaws in the study design.
3509,Flordeliz Bugarin,195,Rejected,Fundamental flaws in the study design.
3510,Flordeliz Bugarin,28742,Rejected,Fundamental flaws in the study design.
3511,Gada F. Kadoda,28706,Accepted,Well researched and clearly presented.
3512,Gada F. Kadoda,28948,Accepted,Well researched and clearly presented.
3513,Gada F. Kadoda,185,Accepted,Well researched and clearly presented.
3514,George Middendorf,484,Rejected,Poorly written and difficult to understand.
3515,George Middendorf,139,Rejected,Poorly written and difficult to understand.
3516,George Middendorf,28711,Rejected,Poorly written and difficult to understand.
3517,John Tharakan,386,Rejected,Poorly written and difficult to understand.
3518,John Tharakan,28810,Rejected,Poorly written and difficult to understand.
3519,John Tharakan,28862,Rejected,Poorly written and difficult to understand.
3520,Joseph Fortunak,28949,Accepted,Valuable addition to the literature.
3521,Joseph Fortunak,469,Accepted,Valuable addition to the literature.
3522,Kathinka Evers,28719,Accepted,Solid contribution to the field.
3523,Kathinka Evers,195,Accepted,Solid contribution to the field.
3524,Kathinka Evers,28808,Accepted,Solid contribution to the field.
3525,Kathinka Evers,28802,Accepted,Solid contribution to the field.
3526,Michele Farisco,304,Accepted,Compelling and well-supported conclusions.
3527,Michele Farisco,392,Accepted,Compelling and well-supported conclusions.
3528,Brett S. Torrence,28975,Accepted,Valuable addition to the literature.
3529,Brett S. Torrence,28994,Accepted,Valuable addition to the literature.
3530,E. Michelle Todd,92,Rejected,Inadequate data and sample size.
3531,E. Michelle Todd,258,Rejected,Inadequate data and sample size.
3532,E. Michelle Todd,28736,Rejected,Inadequate data and sample size.
3533,E. Michelle Todd,447,Rejected,Inadequate data and sample size.
3534,E. Michelle Todd,19,Rejected,Inadequate data and sample size.
3535,Logan L. Watts,362,Rejected,Poorly written and difficult to understand.
3536,Tyler J. Mulhearn,404,Accepted,Significant and impactful findings.
3537,Ehsan Roohi,28872,Accepted,Well researched and clearly presented.
3538,Ehsan Roohi,159,Accepted,Well researched and clearly presented.
3539,Matthew Hunt,487,Accepted,Well-structured and coherent argument.
3540,Ning Wang,64,Accepted,Original and insightful research.
3541,Justin Donhauser,125,Accepted,Original and insightful research.
3542,Adam Briggle,489,Accepted,Valuable addition to the literature.
3543,Sigrid Sterckx,28804,Accepted,Well researched and clearly presented.
3544,Sigrid Sterckx,135,Accepted,Well researched and clearly presented.
3545,Gary Rhoades,28768,Rejected,Limited relevance and significance.
3546,Gary Rhoades,29018,Rejected,Limited relevance and significance.
3547,Gary Rhoades,29068,Rejected,Limited relevance and significance.
3548,Sheila Slaughter,28940,Accepted,Thorough and well-written.
3549,Sheila Slaughter,373,Accepted,Thorough and well-written.
3550,Steven R. Kraaijeveld,173,Accepted,Significant and impactful findings.
3551,Steven R. Kraaijeveld,329,Accepted,Significant and impactful findings.
3552,Aaron Pratt Shepherd,28706,Rejected,Poorly written and difficult to understand.
3553,Aaron Pratt Shepherd,70,Rejected,Poorly written and difficult to understand.
3554,Alankrita Taneja,52,Rejected,Poorly written and difficult to understand.
3555,Alankrita Taneja,28975,Rejected,Poorly written and difficult to understand.
3556,Jagadish Rao Padubidri,523,Rejected,Fundamental flaws in the study design.
3557,Jagadish Rao Padubidri,28688,Rejected,Fundamental flaws in the study design.
3558,Sharath Burugina Nagaraja,28728,Accepted,Compelling and well-supported conclusions.
3559,Anna Julie Rasmussen,322,Accepted,Original and insightful research.
3560,Mette Ebbesen,28902,Rejected,Poorly written and difficult to understand.
3561,Julian Kinderlerer,146,Rejected,Unconvincing or unsupported conclusions.
3562,Julian Kinderlerer,28796,Rejected,Unconvincing or unsupported conclusions.
3563,Julian Kinderlerer,28845,Rejected,Unconvincing or unsupported conclusions.
3564,Julian Kinderlerer,29024,Rejected,Unconvincing or unsupported conclusions.
3565,Laurens Landeweerd,28974,Accepted,Compelling and well-supported conclusions.
3566,Helen Morley,28913,Accepted,Solid contribution to the field.
3567,Helen Morley,28787,Accepted,Solid contribution to the field.
3568,Rob Lawlor,28906,Rejected,Poorly written and difficult to understand.
3569,Rob Lawlor,28847,Rejected,Poorly written and difficult to understand.
3570,John D. Loike,132,Accepted,Innovative and thought-provoking.
3571,Rachel L. Mintz,28848,Rejected,Poorly written and difficult to understand.
3572,Rachel L. Mintz,28866,Rejected,Poorly written and difficult to understand.
3573,Ruth L. Fischbach,240,Accepted,Valuable addition to the literature.
3574,Ruth L. Fischbach,28735,Accepted,Valuable addition to the literature.
3575,Celia Fernández-Aller,527,Rejected,Unconvincing or unsupported conclusions.
3576,Cristina del Barrio,233,Rejected,Limited relevance and significance.
3577,Cristina del Barrio,28766,Rejected,Limited relevance and significance.
3578,Cristina del Barrio,28778,Rejected,Limited relevance and significance.
3579,Eloy Portillo,29053,Accepted,Original and insightful research.
3580,Eloy Portillo,29056,Accepted,Original and insightful research.
3581,Javier Malagón,116,Rejected,Unconvincing or unsupported conclusions.
3582,Javier Malagón,585,Rejected,Unconvincing or unsupported conclusions.
3583,Javier Malagón,28828,Rejected,Unconvincing or unsupported conclusions.
3584,María Luisa Martín Ruiz,519,Rejected,Fundamental flaws in the study design.
3585,María Luisa Martín Ruiz,552,Rejected,Fundamental flaws in the study design.
3586,David J. Gunkel,464,Accepted,Well researched and clearly presented.
3587,David J. Gunkel,28731,Accepted,Well researched and clearly presented.
3588,Katarina Valaskova,182,Accepted,Well-structured and coherent argument.
3589,Katarina Valaskova,5,Accepted,Well-structured and coherent argument.
3590,Lucia Svabova,28721,Accepted,Solid contribution to the field.
3591,Priya Satalkar,135,Accepted,Original and insightful research.
3592,Priya Satalkar,28703,Accepted,Original and insightful research.
3593,Priya Satalkar,546,Accepted,Original and insightful research.
3594,Priya Satalkar,544,Accepted,Original and insightful research.
3595,Priya Satalkar,505,Accepted,Original and insightful research.
3596,Flora Colledge,242,Rejected,Not a good fit for the journal's scope.
3597,Flora Colledge,29055,Rejected,Not a good fit for the journal's scope.
3598,Flora Colledge,103,Rejected,Not a good fit for the journal's scope.
3599,Flora Colledge,464,Rejected,Not a good fit for the journal's scope.
3600,Flora Colledge,301,Rejected,Not a good fit for the journal's scope.
3601,Jakob Passweg,29065,Rejected,Fundamental flaws in the study design.
3602,Jakob Passweg,531,Rejected,Fundamental flaws in the study design.
3603,Jakob Passweg,28976,Rejected,Fundamental flaws in the study design.
3604,Jack Stilgoe,134,Rejected,Inadequate data and sample size.
3605,Jack Stilgoe,472,Rejected,Inadequate data and sample size.
3606,Jack Stilgoe,424,Rejected,Inadequate data and sample size.
3607,Jack Stilgoe,414,Rejected,Inadequate data and sample size.
3608,B. Tyr Fothergill,28981,Rejected,Insufficient research design and methodology.
3609,Bernd Carsten Stahl,29000,Accepted,Thorough and well-written.
3610,Christine Aicardi,101,Rejected,Unconvincing or unsupported conclusions.
3611,Christine Aicardi,28,Rejected,Unconvincing or unsupported conclusions.
3612,Christine Aicardi,108,Rejected,Unconvincing or unsupported conclusions.
3613,Christine Aicardi,28875,Rejected,Unconvincing or unsupported conclusions.
3614,Gudrun Klinker,516,Rejected,Lack of original contribution to the field.
3615,Gudrun Klinker,109,Rejected,Lack of original contribution to the field.
3616,Gudrun Klinker,396,Rejected,Lack of original contribution to the field.
3617,Inga Ulnicane,28841,Accepted,Significant and impactful findings.
3618,Inga Ulnicane,28715,Accepted,Significant and impactful findings.
3619,Lars Klüver,446,Accepted,Thorough and well-written.
3620,Lars Klüver,28750,Accepted,Thorough and well-written.
3621,Manuel Guerrero,28896,Accepted,Significant and impactful findings.
3622,Manuel Guerrero,28912,Accepted,Significant and impactful findings.
3623,Simisola Akintoye,32,Rejected,Inadequate data and sample size.
3624,William Knight 0001,116,Accepted,Compelling and well-supported conclusions.
3625,William Knight 0001,355,Accepted,Compelling and well-supported conclusions.
3626,William Knight 0001,143,Accepted,Compelling and well-supported conclusions.
3627,Yannick Morel,524,Accepted,Excellent methodology and analysis.
3628,Andrzej Górski,60,Accepted,Solid contribution to the field.
3629,Andrzej Górski,28696,Accepted,Solid contribution to the field.
3630,Andrzej Górski,325,Accepted,Solid contribution to the field.
3631,Andrzej Górski,29009,Accepted,Solid contribution to the field.
3632,Slawomir Letkiewicz,28891,Rejected,Fundamental flaws in the study design.
3633,Slawomir Letkiewicz,28986,Rejected,Fundamental flaws in the study design.
3634,Christine Killoran,321,Accepted,Excellent methodology and analysis.
