,articleID,authors,journal,number,pages,title,volume,year,citations,correspondingAuthor,keywords,reviewers,abstract,edition_year,conference,edition_id,edition_number,city,start_date,end_date,issn,volume_id
826,28931,Ehsan Roohi|Omid Mahian,Sci. Eng. Ethics,3.0,809-812,Some Opinions on the Review Process of Research Papers Destined for Publication.,21,2015,133|149|26|28840|570|452|79|100|356|28784|28920|28923,Omid Mahian,data modeling|data querying|data processing|data modeling,Iñigo de Miguel Beriain|Magdy A. Kharoshah|Egon Börger|Douglas Walton|Ritesh G. Menezes,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2015.0,NeurIPS,NeurIPS_47,47.0,Tokyo,10-07-2015,14-07-2015,98613495,98613495-21
827,28932,Markus Christen|Matthew Hunt|Ning Wang,Sci. Eng. Ethics,4.0,51,"Ethical Considerations Associated with ""Humanitarian Drones"": A Scoping Literature Review.",27,2021,121|231|28906|334|496|50|29081|28991,Matthew Hunt,cybersecurity|cybersecurity|malware analysis|information security|cybercrime|penetration testing,Ingrid Renz|Norbert Th. Müller|Silvia Venier,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2021.0,ICML,ICML_53,53.0,Tokyo,15-10-2021,18-10-2021,98613495,98613495-27
828,28933,Colin Berry,Sci. Eng. Ethics,2.0,337-340,Metrics-Based Assessments of Research: Incentives for 'Institutional Plagiarism'?,19,2013,258|135|109|29040|308|441|28957,Colin Berry,big data|data modeling|big data,Thomas Ludwig 0001|Isabelle Wienand|Mark Coeckelbergh,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-19
829,28934,Maryam Alsadat Hashemipour|Nader Navabi|Sepehr Pourmonajemzadeh|Shahrzad Zoghitavana,Sci. Eng. Ethics,4.0,1057-1067,Relationship Between Declarations of Conflict of Interests and Reporting Positive Outcomes in Iranian Dental Journals.,25,2019,28783|127,Maryam Alsadat Hashemipour,big data|data processing|data storage|data querying,Udo Pletat|Melissa S. Anderson|Jasmin Wilson|Jan L. Youtie|Brian C. Martinson,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-25
830,28935,Michael J. Selgelid,Sci. Eng. Ethics,4.0,923-964,Gain-of-Function Research: Ethical Analysis.,22,2016,357|29070|112|28976|28947|29050,Michael J. Selgelid,data processing|data management|big data|data storage,Kenneth L. Deckert|Carole Federico|Keith W. Miller 0001|Dieter Baum,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-22
831,28936,Aimee van Wynsberghe|Justin Donhauser,Sci. Eng. Ethics,6.0,1777-1800,The Dawning of the Ethics of Environmental Robots.,24,2018,28809|28819|408|545|42|28715|28987|584|76|504|381,Justin Donhauser,vulnerability|threat detection,Dieter Baum|William Bülow|Arie Rip,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2018.0,ICML,ICML_50,50.0,Tokyo,31-10-2018,04-11-2018,98613495,98613495-24
832,28937,Shane Epting,Sci. Eng. Ethics,4.0,1085-1096,The Peñalosa Principle of Transportation Democracy: Lessons from Bogotá on the Morality of Urban Mobility.,23,2017,28675|522|29083|301|28983|28992|458|77|483|29031|241|373|28671,Shane Epting,vulnerability|risk management|threat detection|malware analysis,Barbara K. Redman|Yang Liu|Sven Ove Hansson|Ulrike Weiland|E. F. Codd,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-23
833,28938,Javad Yahaghi,Sci. Eng. Ethics,1.0,331-332,Effect of Unprofessional Supervision on Durability of Buildings.,24,2018,585|426|28726,Javad Yahaghi,penetration testing|cybercrime|penetration testing,Neelke Doorn|Erika Spuchlakova|Antje Schnarr|Mishaal Talish|Lothar Breuer,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2018.0,AAAI,AAAI_50,50.0,New York,18-05-2018,21-05-2018,98613495,98613495-24
834,28939,Adam Briggle,Sci. Eng. Ethics,1.0,129-132,"Taking biology seriously: what biology can and cannot tell us about moral and public policy issues by Immaculada de Melo-Martìn - Rowman and Littlefield Publishers, Inc., New York; 2005, cloth (ISBN 0-7425-4920-8) 60.00; 2005, ",13,2007,29059|28807|28935|29068|28698|28955|28828|28965|28975|28863|73|29002|28752|28884|28775|28788|376|28921,Adam Briggle,penetration testing|vulnerability,Albert P. C. Chan|Mohammadamin Erfanmanesh|Tanuj Kanchan|Ellen-Marie Forsberg,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2007.0,ICML,ICML_39,39.0,Tokyo,22-04-2007,25-04-2007,98613495,98613495-13
835,28940,Eugenijus Gefenas|Jurate Lekstutiene|Søren Holm,Sci. Eng. Ethics,6.0,65,Correction to: Biobanks and Individual Health Related Findings: from an Obstacle to an Incentive.,27,2021,28930|521|529|407|28829|28834|28839|28723|437|328|28765|109|119,Eugenijus Gefenas,natural language processing|genetic algorithms|knowledge representation,Sheila Slaughter|Angelika Storrer|Meisam Asadi|Mohammed Benssaou,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2021.0,ACL,ACL_53,53.0,Paris,22-02-2021,27-02-2021,98613495,98613495-27
836,28941,Sigrid Sterckx,Sci. Eng. Ethics,1.0,45-64,Patenting and Licensing of University Research: Promoting Innovation or Undermining Academic Values?,17,2011,28672|28821|28822|422|29095|28730|28734|29003|29008|28908|28795|126,Sigrid Sterckx,malware analysis|vulnerability|risk management,Donald Lien|Michele Lioj|Ulrike Schwall|Ulrike Rackow,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2011.0,ACL,ACL_43,43.0,New York,09-07-2011,12-07-2011,98613495,98613495-17
837,28942,Gabrielle Wong-Parodi|Wandi Bruine de Bruin,Sci. Eng. Ethics,5.0,1369-1386,Informing Public Perceptions About Climate Change: A 'Mental Models' Approach.,23,2017,28704|391,Wandi Bruine de Bruin,threat detection|vulnerability|threat detection|cybercrime,Lothar Breuer|George C. Banks|Nikolas Stroth|Dieter Baum|Ulrike Schwall,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-23
838,28943,Antje Schnarr|Marcel Mertz,Sci. Eng. Ethics,6.0,68,"States of Uncertainty, Risk-Benefit Assessment and Early Clinical Research: A Conceptual Investigation.",28,2022,137|28825|28957|29094|28971|28848|28729|28862|198|341|223|100|242|28921,Marcel Mertz,information security|vulnerability,Nguyen V. Thoai|Volker Schulz 0001|Brigitte Bläser|Peter Gritzmann,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-28
839,28944,Gary Rhoades|Sheila Slaughter,Sci. Eng. Ethics,2.0,263-293,The Social Construction of Copyright Ethics and Values.,16,2010,391|28943|545|28961|28709|312|28868|460|29013|28889|243|28789|29053,Sheila Slaughter,neural networks|bayesian networks|neural networks,Joe D. Morrison|Bernd I. Dahn|Dieter Baum|Sai Choi Kwan,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2010.0,AAAI,AAAI_42,42.0,London,25-01-2010,29-01-2010,98613495,98613495-16
840,28945,Steven R. Kraaijeveld,Sci. Eng. Ethics,3.0,1315-1328,Debunking (the) Retribution (Gap).,26,2020,28865|420|360|28847|28888,Steven R. Kraaijeveld,data storage|data modeling|data management,Thomas Ludwig 0001|Zach Piso|Wei Chen|Peter H. Schmitt|Harald Sack,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2020.0,ACL,ACL_52,52.0,San Francisco,10-04-2020,12-04-2020,98613495,98613495-26
841,28946,William Bülow,Sci. Eng. Ethics,2.0,505-518,Electronic Monitoring of Offenders: An Ethical Review.,20,2014,28707|28772|29029|28935|404|28918,William Bülow,neural networks|reinforcement learning|machine learning|deep learning,Cameron Gordon|Stefan J. Schierholz|Petra Maier|Ileana Di Pomponio|William J. Frey,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-20
842,28947,Aaron Pratt Shepherd,Sci. Eng. Ethics,5.0,40,"""An Ethics of Commitment for Engineers"".",28,2022,28673|28933|29076|407|29084|35|28969|28857|28864|29006|29018|238|28913|28926,Aaron Pratt Shepherd,malware analysis|network security|threat detection|information security,Arne Pott|Furio Cerutti|Thorsten Theobald|Dieter Baum,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2022.0,ICML,ICML_54,54.0,Paris,13-04-2022,15-04-2022,98613495,98613495-28
843,28948,Alankrita Taneja|Jagadish Rao Padubidri|Mohammed Madadin|Ritesh G. Menezes|Sharath Burugina Nagaraja,Sci. Eng. Ethics,2.0,769-771,Abortion of Fetus with Down's Syndrome: India Joins the Worldwide Controversy Surrounding Abortion Laws.,24,2018,69|28713|28683|458|28816|28987,Alankrita Taneja,threat detection|cybercrime|penetration testing|malware analysis|information security|information security,Markus Müller-Olm|Gada F. Kadoda|Christoph Meinel|Nick Roussopoulos|Qinghui Suo,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2018.0,AAAI,AAAI_50,50.0,New York,18-05-2018,21-05-2018,98613495,98613495-24
844,28949,Jason Borenstein,Sci. Eng. Ethics,4.0,517-530,The Wisdom of Caution: Genetic Enhancement and Future Children.,15,2009,28931|29095|29036|28812|29007|28787|29046|28952|90|28891|28700|29085|28830,Jason Borenstein,big data|data management,Jochen Dörre|Christian Hervé|Siome Goldenstein|Joseph Fortunak,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-15
845,28950,Raymond E. Spier,Sci. Eng. Ethics,2.0,309-310,On Cheating.,19,2013,28896|28992|99|28868|28805|29048|251|28851|29046|537,Raymond E. Spier,data storage|indexing|data modeling|data management|data querying|data management,Eyal Arian|Kenneth H. Funk II|D. Marx|Courtney E. Williams,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-19
846,28951,Charles Verharen,Sci. Eng. Ethics,1.0,255-274,"Two Genealogies of Human Values: Nietzsche Versus Edward O. Wilson on the Consilience of Philosophy, Science and Technology.",26,2020,391|28691|28955|28701|161|28967|28977|60|581|78|29012|29019|28891|119,Charles Verharen,indexing|data modeling|indexing|indexing|data modeling,Courtney E. Williams|Mohammed Benssaou|Gert Smolka,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-26
847,28952,Aimee van Wynsberghe|Filippo Santoni de Sio,Sci. Eng. Ethics,6.0,1745-1760,When Should We Use Care Robots? The Nature-of-Activities Approach.,22,2016,515|198|29067|493|403|312|29017|28797,Filippo Santoni de Sio,cybersecurity|security policies|cybersecurity,Yiyang Gao|Frank Manola|Theodor Lettmann|Syed Ather Hussain,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2016.0,ICML,ICML_48,48.0,Paris,28-01-2016,31-01-2016,98613495,98613495-22
848,28953,Anna Julie Rasmussen|Mette Ebbesen,Sci. Eng. Ethics,4.0,1065-1077,Why Should Nanoscience Students be Taught to be Ethically Competent?,20,2014,513|28838|460|28787|154|28957,Anna Julie Rasmussen,malware analysis|malware analysis|malware analysis|cybersecurity|vulnerability,Victor Klee|Claus-Rainer Rollinger|Andreas Neumann 0001|Egon Börger|Victor Klee,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2014.0,NeurIPS,NeurIPS_46,46.0,Tokyo,03-08-2014,04-08-2014,98613495,98613495-20
849,28954,Julian Kinderlerer|Laurens Landeweerd|Patricia Osseweijer,Sci. Eng. Ethics,4.0,531-543,Distributing Responsibility in the Debate on Sustainable Biofuels.,15,2009,28898|553|29099|28718|28783|28796|28757|29020,Laurens Landeweerd,data storage|indexing,Karen B. Schmaling|Bryn Williams-Jones|Jürgen Huschens|Tanuj Kanchan,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2009.0,AAAI,AAAI_41,41.0,Tokyo,02-10-2009,04-10-2009,98613495,98613495-15
850,28955,Helen Morley|Rob Lawlor,Sci. Eng. Ethics,5.0,1431-1452,Climate Change and Professional Responsibility: A Declaration of Helsinki for Engineers.,23,2017,512|29059|261|29066|29069|28945|28819|29081|28960|28843|52|28983|28996|28743|28888|28892|28764|357|29033,Rob Lawlor,data querying|data modeling|data modeling|indexing|big data,Alexander Hufnagel|Ekkehard W. Sachs|Markus Höhfeld,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2017.0,AAAI,AAAI_49,49.0,San Francisco,22-12-2017,26-12-2017,98613495,98613495-23
851,28956,Hutan Ashrafian,Sci. Eng. Ethics,2.0,403-412,Can Artificial Intelligences Suffer from Mental Illness? A Philosophical Matter to Consider.,23,2017,514|280|28|29093|28745|29001|28753|213|218|487|28917,Hutan Ashrafian,big data|data storage|indexing|big data|data querying|indexing,Reiner Horst|Li Tang 0005|Ewald Lang|Bernhard Nebel|Petra Scheffler,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-23
852,28957,John D. Loike|Rachel L. Mintz|Ruth L. Fischbach,Sci. Eng. Ethics,5.0,1409-1423,Will CRISPR Germline Engineering Close the Door to an Open Future?,25,2019,28929|135|140|28754|498|60|254,Ruth L. Fischbach,data querying|data modeling|data processing,Georgina Voss|Reiner Horst|Robert Dionne,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2019.0,ACL,ACL_51,51.0,Tokyo,16-03-2019,19-03-2019,98613495,98613495-25
853,28958,Celia Fernández-Aller|Cristina del Barrio|Eloy Portillo|Javier Malagón|María Luisa Martín Ruiz,Sci. Eng. Ethics,4.0,1057-1076,Developing a System for Processing Health Data of Children Using Digitalized Toys: Ethical and Privacy Concerns for the Internet of Things Paradigm.,24,2018,29032|239|29040,Eloy Portillo,cybersecurity|vulnerability|information security,Søren Holm|Maru Mormina|Mei Lang Fang|Frank Manola|Mark Coeckelbergh,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2018.0,ICML,ICML_50,50.0,Tokyo,31-10-2018,04-11-2018,98613495,98613495-24
854,28959,David J. Gunkel,Sci. Eng. Ethics,5.0,2527-2532,Shifting Perspectives.,26,2020,28809|28789|29014,David J. Gunkel,data management|big data,Steven Umbrello|Frauke Koppelin|Sandra L. Titus|Sven Lorenz,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2020.0,ACL,ACL_52,52.0,San Francisco,10-04-2020,12-04-2020,98613495,98613495-26
855,28960,Katarina Valaskova|Lucia Svabova|Maria Misankova|Tomas Kliestik,Sci. Eng. Ethics,2.0,791-803,Bankruptcy Prevention: New Effort to Reflect on Legal and Social Changes.,24,2018,28680|18|536|29093|431|307|182|28988|28873|28767|28903|367|505,Maria Misankova,cybercrime|network security|vulnerability|information security|vulnerability|network security,E. F. Codd|Mechthild Rickheit|Christoph Beierle|Iman A. Basheti|Gudrun Klose,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",2018.0,NeurIPS,NeurIPS_50,50.0,London,24-12-2018,29-12-2018,98613495,98613495-24
856,28961,George Wang|Russell George Thompson,Sci. Eng. Ethics,1.0,287-298,Incorporating Global Components into Ethics Education.,19,2013,28930|23|29094|431|28730|28877|28762|108|112|28915|28918,George Wang,reinforcement learning|expert systems|natural language processing|natural language processing,Lisa M. Dolling|Mathieu Bouville|Emma Keuleyan|Carl Mitcham,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-19
857,28962,Neelke Doorn,Sci. Eng. Ethics,2.0,259-261,"Lotte Asveld and Sabine Roeser (eds), The Ethics of Technological Risk.",15,2009,28928|385|28706|28936|28748|28749|468|29014|445,Neelke Doorn,knowledge representation|reinforcement learning|bayesian networks|reinforcement learning|bayesian networks|reinforcement learning,Thomas Pirlein|Kathy Partin|Helmut Seidl,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-15
858,28963,Victoria Sutton,Sci. Eng. Ethics,3.0,303-309,Smarter Regulations.,15,2009,530|540|28830|29091|28970|431|62|220|28903|28910|28923|29054,Victoria Sutton,penetration testing|cybersecurity|threat detection|information security,Frederik Voetmann Christiansen|Matthew A. Allison|Joseph R. Herkert,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-15
859,28964,Aaron D. Levine|Laura Palucki Blake|Matthew J. Drake|Robert Kirkman|Roberta M. Berry,Sci. Eng. Ethics,6.0,1649-1667,Navigating Bioethical Waters: Two Pilot Projects in Problem-Based Learning for Future Bioscience and Biotechnology Professionals.,22,2016,,Robert Kirkman,information security|network security|cybersecurity|malware analysis|penetration testing|risk management,Neelke Doorn|Michael J. Zigmond|Klaus Jansen,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nulla semper lacus sit amet nisl rhoncus tristique ac vel felis.",,,,,,,,98613495,98613495-22
