,ID,Title,Author,AuthorID,Venue,VenueID,VenueType,ConferenceType,Area,Published,PublishedIn,PaperType
895,1fb117db1e4b47aaaf412746ecdbabea,The Ugly Truth About Ourselves and Our Robot Creations: The Problem of Bias and Social Inequity.,Roel Snieder,0824d39fc1154968ba2b3d65d5cd8e87,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,False,,ShortPaper
896,c075aa812a56460aae9019a3cf7cdc58,The WWW meets EDA: Usability evaluation of OBDD-heuristics via the Internet,Vanja Pupovac,f7d631ec424743248b2ca039ecd7c317,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,False,,FullPaper
897,cd1ca0a44bdc47f8afe728d22e17a39e,The Why and How of Enabling the Integration of Social and Ethical Aspects in Research and Development.,Stasys Jukna,0b2be6e85f8b4931b7a705dfbf4b5b1a,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,True,EMNLP-Proceeding-1,FullPaper
898,725d97f2e7304224bb8658c558c8f68e,The Wisdom of Caution: Genetic Enhancement and Future Children.,Steven R. Kraaijeveld,7fdd33ba65ee4376b7433059d168f046,Artificial Intelligence Journal,AI,Journal,,ArtificialIntelligence,False,,DemoPaper
899,77d66039e09646a2bb4330c59d5b07ea,The complexity of optimal small policies,Knut Jørgen Vie,3a44c271c0a44bc2b2acfa8fd83df557,Machine Learning Journal,MLJ,Journal,,Databases,True,MLJ-Volume-1,DemoPaper
900,e96970cb90774027ae39f697c0866bc1,"This ""Ethical Trap"" Is for Roboticists, Not Robots: On the Issue of Artificial Agent Ethical Decision-Making.",Gurami Tsitsiashvili,3ef7ceba1b51422bb585a1785b56998f,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,True,SIGGRAPH-Proceeding-4,FullPaper
901,1b443ff7e4a54be4aaa70e14983be5ed,To Regulate or Not to Regulate? The Future of Animal Ethics in Experimental Research with Insects.,Peter M. Attia,94e0023c5f754037b6ca377bd7f289bb,IEEE/CVF Conference on Computer Vision and Pattern Recognition,CVPR,Conference,RegularConference,MachineLearning,True,CVPR-Proceeding-6,DemoPaper
902,99b4cdd997174d4eba680c5fa11b6265,To Whistleblow or Not to Whistleblow: Affective and Cognitive Differences in Reporting Peers and Advisors.,Lothar Breuer,8d3758f8613c47b6911c755601c10ca0,IEEE/CVF Conference on Computer Vision and Pattern Recognition,CVPR,Conference,RegularConference,MachineLearning,True,CVPR-Proceeding-9,ShortPaper
903,3868cc4b9b1a4d218aa82122f608f62f,Toward a Method for Exposing and Elucidating Ethical Issues with Human Cognitive Enhancement Technologies.,Lars Lindblom,099780d5f7ef4ab09e992874edbd5b47,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,True,UIST-Proceeding-5,ShortPaper
904,b59bcefc8d99494da75b8e741d2c9642,Toward a Responsibility-Catering Prioritarian Ethical Theory of Risk.,Belinda B. King,bb4a250a2d0241c6ac7ef6c0682a8ba5,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,True,COLT-Proceeding-2,ShortPaper
905,711b290a40d048b7b53a20e32d6ca7ca,Towards Establishing Criteria for the Ethical Analysis of Artificial Intelligence.,H. Raymond Strong,947219b0af62491d9cc563ffae1f2dbc,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,True,JASA-Volume-10,DemoPaper
906,84d47abae76544d9aa8ae3917fc721f9,Towards Transparency by Design for Artificial Intelligence.,Ineke Malsch,8ff9f74f8fc24a809da4588c27836be1,Special Interest Group on Data Communications Conference,SIGCOMM,Conference,RegularConference,Databases,False,,FullPaper
907,f01adc9e2cc842b38182ded80c8666c7,Towards a Theory of Digital Well-Being: Reimagining Online Life After Lockdown.,Steven M. Flipse,61f3fad901564a0eb7383322917867f2,IEEE Transactions on Pattern Analysis and Machine Intelligence,IEEE-TPAMI,Journal,,NaturalLanguageProcessing,True,IEEE-TPAMI-Volume-9,ShortPaper
908,8d08cecd499c4da797b06f1c4e761bb3,Towards a Transaction Management System for DOM.,Javad Yahaghi,4d2e7bab7dab4afa85d466fe212cc3ba,IEEE International Conference on Computer Communications,INFOCOM,Conference,ExpertGroups,Databases,True,INFOCOM-Proceeding-6,ShortPaper
909,392ddaee272c45c096d96adaba40db5a,Training STEM Ph.D. Students to Deal with Moral Dilemmas.,Annibale Biggeri,9352b80e9a854b3083777a16ddff9256,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,True,MobiCom-Proceeding-3,FullPaper
910,522a11e1d2844b8c929f6cbc02b76b2c,Transactions and Consistency in Distributed Database Systems.,Stephanie J. Bird,cfe2224ff16f4ccfa88c0c25cb09db45,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,False,,FullPaper
911,a597a1075e3d4b6ea9a80dc62935c8df,Transforming Scientists' Understanding of Science-Society Relations. Stimulating Double-Loop Learning when Teaching RRI.,Volker Schulz 0001,b1559ec269ae4ebf8196e279871a939c,IEEE Transactions on Knowledge and Data Engineering,IEEE-TKDE,Journal,,NaturalLanguageProcessing,True,IEEE-TKDE-Volume-8,FullPaper
912,c6e5d1b341ab4bb3bd692d4ad0687062,Transitive Closure: New Aspects of an Old Theme,Daan Schuurbiers,8b1324b015654655a2c2dcf31b41b76d,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,True,COLT-Proceeding-2,ShortPaper
913,18567aaaeb0d4f818bca5a0600c95cbe,Trouble in Paradise: Problems in Academic Research Co-authoring.,Dusanka Krajnovic,b23e6645a7844e63a6b93e019e009a44,ACM Transactions on Information Systems,TOIS,Journal,,ArtificialIntelligence,True,TOIS-Volume-1,DemoPaper
914,3d793bf8af3e41fba41591d6970702c3,Trust Region Methods for Solving the Optimal Output Feedback Design Problem,Auke J. K. Pols,6f30e568eb3741a3a9f39cc7655e4853,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,False,,FullPaper
915,2fd702292fc347d8b67a0e43dfa8e749,"Two Genealogies of Human Values: Nietzsche Versus Edward O. Wilson on the Consilience of Philosophy, Science and Technology.",Sebastian Schleidgen,ab3e6e1019a94f4b947417c156d010f4,IEEE Data Science and Engineering,IEEE-DS,Journal,,ArtificialIntelligence,False,,DemoPaper
916,0f2d3aa3c657431e997a81831b1aac94,Two Levels of Ethical Issues in Academic Publishing.,Jameson M. Wetmore,35decf41bb0c4559bde4fdb6602d64fb,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,True,JMLR-Volume-1,FullPaper
917,5d5fb7c6e1ad40e2bfbe1b00ad137eae,Two Logarithmic Barrier Methods for Convex Semi-Infinite Programming Problems,Anderson Rocha 0001,5c70418b07a34756a909c585e7d7e959,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,True,COLT-Proceeding-1,FullPaper
918,e6d5f6038a444033913e305c70a6acef,Two Program Comprehension Tools for Automatic Parallelization: A Comparative Study,Hossein Esmaeili,bb9f0c70fdd843caa90400e77f62e107,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,False,,DemoPaper
919,d09d43260235415cafe1bd31e8c049ee,Two short notes,Zach Piso,367939b9397344f08a901295b10c14b2,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,False,,DemoPaper
920,c90bec8e919746748d33c43cd6b8ba20,"Types, Modules and Databases in the Logic Programming Language PROTOS-L",Vladimir V. Kalashnikov,dd7b4ee625134f1d820765e2ee142e07,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,True,ICML-Proceeding-7,FullPaper
921,9ddc87a3314d4d329bbe4a0cda591ef4,"US Common Rule and Informed Consent for Clinical Trials: ""Promises only Bind Those Who Believe in Them"".",James A. Stieb,bc8801ff40c14129a38be977b753ef1b,Conference on Human Factors in Computing Systems,CHI,Conference,RegularConference,Databases,False,,FullPaper
922,e5cf443099cd454a828ba018c270911b,Unambiguity of SMGL Content Models - Pushdown Automata Revisited,Stefan J. Schierholz,4ab97e6ddf5540ec8550f42949ba50c2,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,True,SIGGRAPH-Proceeding-6,ShortPaper
923,1334046c16d84b1488bb6da3e1b8f58a,Uncovering a New Moral Dilemma of Economic Optimization in Biotechnological Processing.,Mehmet Aközer,eff3bfc5fb024deba7e130d740b87449,International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp,Conference,ExpertGroups,Databases,False,,FullPaper
924,4375f60c1cc04462af3f128d7f4bf713,Understanding Engineering Professionalism: A Reflection on the Rights of Engineers.,Peter M. Attia,94e0023c5f754037b6ca377bd7f289bb,Journal of Machine Learning,JML,Journal,,MachineLearning,False,,FullPaper
925,af16c2bfe5dc41569fd45d3e058c9115,Understanding Engineers' Responsibilities: A Prerequisite to Designing Engineering Education.,Mera Ababneh,969b316b1110473a9ac077b554210cc8,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,False,,ShortPaper
926,b4027b405f304210aec15aec56ced300,Unification of Value and Object ADTs,Reinhard Kreissl,a5fd05143ede401a8a5c6dca14563afb,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,True,IJCV-Volume-1,DemoPaper
927,fa3ae894219247c69bbd58fc127fc128,"University Teachers During the First Lockdown Due to SARS-CoV-2 in Italy: Stress, Issues and Perceptions of Misconduct.",Jessica M. Smith,c194aec089534df8bb59a6e421d3e41d,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,False,,FullPaper
928,714bbb2600ef45fe93548b851300446b,"Unleashing the Constructive Potential of Emotions: Some Critical Comments on Risk, Technology and Moral Emotions by Sabine Roeser.",Markus Müller-Olm,a114284ee7ae4046a65607706bf9afe0,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,False,,FullPaper
929,60d28aa4428242648b5c052d37b02244,Untersuchung zur verteilten Produktionsplanung mit Methoden der logischen Programmierung,Lothar Breuer,8d3758f8613c47b6911c755601c10ca0,IEEE Transactions on Pattern Analysis and Machine Intelligence,IEEE-TPAMI,Journal,,NaturalLanguageProcessing,True,IEEE-TPAMI-Volume-10,ShortPaper
930,69696c4b023c449c8148651f17bca7f1,Untersuchungen zum Grundwortschatz,Joseph Lee,d562b280bc9c49d7abcab6ccc8afd3fb,International Conference on Learning Representations,ICLR,Conference,Symposium,NaturalLanguageProcessing,False,,FullPaper
931,9ad03560ee3b48a48e59dd7a7061b364,Upper and Lower Bounds for Certain Graph-Accessability-Problems on Bounded Alternating (omega)-Branching Programs,Carole Federico,39c9a51cf94f4ba6918860b0879309e8,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,True,ACL-Proceeding-6,FullPaper
932,645df4b52d7e472bb4d6677ad0b03751,Users or Students? Privacy in University MOOCS.,Eugenijus Gefenas,116dc2e49abd498a83aca91fd1aae818,IEEE/CVF Conference on Computer Vision and Pattern Recognition,CVPR,Conference,RegularConference,MachineLearning,False,,FullPaper
933,1a5a43e1e4c640728c418100f7bd5312,Using Ethical Reasoning to Amplify the Reach and Resonance of Professional Codes of Conduct in Training Big Data Scientists.,Udo Pletat,5cdb563b20bd4e8aa7f7f79698ceb5aa,Journal of the Association for Information Science and Technology,JASIST,Journal,,MachineLearning,True,JASIST-Volume-3,FullPaper
934,6ae9f449731145a2a39fc0f752e24d72,Using Insights from Applied Moral Psychology to Promote Ethical Behavior Among Engineering Students and Professional Engineers.,Kevin Spitler,1d17e68df9bf43c498a3683ca8c5d1c1,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,True,NeurIPS-Proceeding-9,FullPaper
935,8415439d9085439695ad8fedafb0f6b4,Using Knowledge-Based Methods to Administrate an Access Control System,Beth A. Fischer,5761a3af463f48f4a0c37ecb0dbd2505,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,False,,FullPaper
936,9cd0be59fe144599b6d43cb18e76495b,Using Participatory Design to Inform the Connected and Open Research Ethics (CORE) Commons.,Javad Yahaghi,4d2e7bab7dab4afa85d466fe212cc3ba,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,False,,ShortPaper
937,bd94453e296943218f9c0cc5a1fc4141,Using a Structured English Query Language as a Data Definition Facility.,Joseph Lee,d562b280bc9c49d7abcab6ccc8afd3fb,Conference on Human Factors in Computing Systems,CHI,Conference,RegularConference,Databases,False,,ShortPaper
938,91fd266cc75f4786926efdb189e0e66b,Using an Ecological Ethics Framework to Make Decisions about the Relocation of Wildlife.,Harald Sack,8d14a0f357cf4d9da8bff65c98beee22,IEEE Transactions on Neural Networks and Learning Systems,TNNLS,Journal,,Databases,False,,ShortPaper
939,c90e7cfb4a7649d08de5b448520a44a8,Utility Function Program with or without Explicit Form of Utility Function,Markus Müller-Olm,a114284ee7ae4046a65607706bf9afe0,IEEE/CVF Conference on Computer Vision and Pattern Recognition,CVPR,Conference,RegularConference,MachineLearning,False,,DemoPaper
940,07305bf3b8d24128969384ddec4c739a,Utility Function Programs and Optimization over the Efficient Set in Multiple Objective Decision Making,Angel Peiró-Signes,e48f18ce424b41178ceb644e58c0c2c6,ACM Transactions on Information Systems,TOIS,Journal,,ArtificialIntelligence,True,TOIS-Volume-4,ShortPaper
941,56abc64332d145de96f1cf08e679488b,Values in Time Discounting.,Reinhard Kreissl,a5fd05143ede401a8a5c6dca14563afb,ACM Computing Surveys,ACM-CSUR,Journal,,ArtificialIntelligence,True,ACM-CSUR-Volume-9,DemoPaper
942,2b133f5bbf8b49f6a8f870a511469f34,Variable Subkategorisierung: Eine Theorie unpersönlicher Einbettungen im Deutschen,Burkhard Kehrbusch,428622834e69409da0d116a5dec4a71a,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,True,EMNLP-Proceeding-2,Poster
943,7fc54db5369b4aee83990bb10d1ae1cb,Variations in Scientific Data Production: What Can We Learn from #Overlyhonestmethods?,Neelke Doorn,bd341b28e3694358834ceb9cb7a288dd,ACM Transactions on Information Systems,TOIS,Journal,,ArtificialIntelligence,False,,FullPaper
944,25f67da3f35e4466a0174cc21c4b6d88,Verarbeitung natürlicher Sprache,Gerhard J. Woeginger,c5d3a15a86e54113bb8c589d1f0a7f55,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,False,,FullPaper
945,f8d1b2d536e4476e86bccc8db052150c,Verarbeitung von Vagheits- und Unsicherheitsbewertungen: Tools für das Testen von Ansätzen für die Unifikation und die Logikbehandlung von mit Unsicherheit und Vagheit bewerteten Graphen im L-LILOG-STUF-Graphenkonzept,Werner Emde,80d3eed43f7240c0a0baf937eff8cb2b,Machine Learning Journal,MLJ,Journal,,Databases,False,,FullPaper
946,6f8222a75df948eba1cb80381cca8966,Verträglichkeitsprüfungen für die Verarbeitung räumlichen Wissens,János Sztrik,437b31c0153d43b2874324c4b1d18add,ACM Computing Surveys,ACM-CSUR,Journal,,ArtificialIntelligence,False,,FullPaper
947,5b49897524b641e9badba46d616ec06f,Virtue blindness and hegemony: qualitative evidence of negotiated ethical frameworks in the social language of university research administration.,Ulrich Raber,541c016bbea94782872838dbaf82f73d,IEEE Data Science and Engineering,IEEE-DS,Journal,,ArtificialIntelligence,True,IEEE-DS-Volume-4,DemoPaper
948,3da3f46b91174b3088d1e8df4ff322e5,VisBDD - A Webbased Visualization Framework for OBDD Algorithms,Louise A. Dennis,0a752b70e4b146d8af8d691f180f3faf,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,False,,ShortPaper
949,1c929393cd9344fdab3855517f322121,Viva Delay.,Mohammed Madadin,9d262fa1a24545f291e141db2b8fad7c,IEEE International Conference on Computer Communications,INFOCOM,Conference,ExpertGroups,Databases,True,INFOCOM-Proceeding-3,Poster
950,ee4ed4170cb74984b9497e437ae6bc2c,Vom M/G/1- zum BMAP/G/1-Modell,Flemming Nielson,3a60644c4afc4cecb5223a7d241b38bc,Journal of Machine Learning,JML,Journal,,MachineLearning,False,,FullPaper
951,1cde2ac4e4d941cab5c347483d575762,Vorüberlegungen zur depiktionalen Repräsentation räumlichen Wissens,Eyal Arian,c9e814e6df914afaa872210eb7042ab8,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,False,,FullPaper
952,c85ca01201ec4126a00882065dc9edcc,WWW.BDD-PORTAL.ORG: An Experimentation Platform for Binary Decision Diagram Algorithms,Bruce G. Lindsay 0001,97fbc66eb2954113868bba9a9ce521a7,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,False,,FullPaper
953,529054a656c14254b764a7ae07f2fdd7,Weak Error Tolerance Criterion in Generalized Proximal Methods,Vladimir V. Kalashnikov,dd7b4ee625134f1d820765e2ee142e07,Machine Learning Journal,MLJ,Journal,,Databases,True,MLJ-Volume-4,FullPaper
954,44ba3111d0ea4849a26372093455d981,WebS - ein System zur Generierung von Wegbeschreibungen,Christopher Habel,a723c67b10e34382b7a1b3d7271820ce,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,False,,FullPaper
955,2a07846f47e24241b9fd494b8714ffb5,Weiterentwicklung des Earley-Algorithmus für kontextfreie und ID/LP-Grammatiken,Otthein Herzog,6dd67c4404e7426986e228e7cdc42d87,International Conference on Learning Representations,ICLR,Conference,Symposium,NaturalLanguageProcessing,True,ICLR-Proceeding-6,FullPaper
956,239131cb22bb41de9827c26f40d0514c,What Rights Do Authors Have?,Shane Epting,cf41a8fc582d465d82cdf920d317a29c,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,False,,ShortPaper
